Time	Channel B
(us)	(V)

33.31999980	1.84759100
33.35999980	1.84759100
33.39999980	1.84759100
33.43999980	1.67241400
33.47999980	1.67241400
33.51999980	1.67241400
33.55999980	1.49662800
33.59999980	1.67241400
33.63999980	1.49662800
33.67999980	1.49662800
33.71999980	1.49662800
33.75999979	1.49662800
33.79999979	1.49662800
33.83999979	1.32145100
33.87999979	1.49662800
33.91999979	1.32145100
33.95999979	1.32145100
33.99999979	1.32145100
34.03999979	1.32145100
34.07999979	1.32145100
34.11999979	1.32145100
34.15999979	1.32145100
34.19999979	1.32145100
34.23999979	1.14566500
34.27999979	1.14566500
34.31999979	1.14566500
34.35999979	1.14566500
34.39999979	1.14566500
34.43999979	1.14566500
34.47999979	1.14566500
34.51999979	1.14566500
34.55999979	0.96987830
34.59999979	0.96987830
34.63999979	0.96987830
34.67999979	0.96987830
34.71999979	0.96987830
34.75999979	0.79470200
34.79999979	0.96987830
34.83999979	0.79470200
34.87999979	0.79470200
34.91999979	0.79470200
34.95999979	0.61891540
34.99999979	0.61891540
35.03999979	0.61891540
35.07999979	0.61891540
35.11999979	0.61891540
35.15999979	0.61891540
35.19999979	0.61891540
35.23999979	0.44373910
35.27999979	0.44373910
35.31999979	0.44373910
35.35999979	0.44373910
35.39999978	0.26795250
35.43999978	0.26795250
35.47999978	0.26795250
35.51999978	0.26795250
35.55999978	0.26795250
35.59999978	0.09277627
35.63999978	0.09277627
35.67999978	0.09277627
35.71999978	0.09277627
35.75999978	-0.08239998
35.79999978	-0.08239998
35.83999978	-0.08239998
35.87999978	-0.08239998
35.91999978	-0.08239998
35.95999978	-0.08239998
35.99999978	-0.08239998
36.03999978	-0.08239998
36.07999978	-0.25818660
36.11999978	-0.25818660
36.15999978	-0.25818660
36.19999978	-0.43336280
36.23999978	-0.43336280
36.27999978	-0.43336280
36.31999978	-0.43336280
36.35999978	-0.43336280
36.39999978	-0.43336280
36.43999978	-0.60914950
36.47999978	-0.60914950
36.51999978	-0.60914950
36.55999978	-0.60914950
36.59999978	-0.78432570
36.63999978	-0.78432570
36.67999978	-0.78432570
36.71999978	-0.78432570
36.75999978	-0.78432570
36.79999978	-0.78432570
36.83999978	-0.78432570
36.87999978	-0.78432570
36.91999978	-0.78432570
36.95999978	-0.78432570
36.99999978	-0.78432570
37.03999977	-0.96011230
37.07999977	-0.96011230
37.11999977	-0.78432570
37.15999977	-0.96011230
37.19999977	-0.96011230
37.23999977	-0.96011230
37.27999977	-0.96011230
37.31999977	-1.13589900
37.35999977	-0.96011230
37.39999977	-1.13589900
37.43999977	-1.13589900
37.47999977	-1.13589900
37.51999977	-1.13589900
37.55999977	-1.13589900
37.59999977	-1.13589900
37.63999977	-1.13589900
37.67999977	-1.13589900
37.71999977	-1.13589900
37.75999977	-1.13589900
37.79999977	-1.31107500
37.83999977	-1.31107500
37.87999977	-1.13589900
37.91999977	-1.13589900
37.95999977	-1.31107500
37.99999977	-1.31107500
38.03999977	-1.31107500
38.07999977	-1.31107500
38.11999977	-1.31107500
38.15999977	-1.31107500
38.19999977	-1.31107500
38.23999977	-1.31107500
38.27999977	-1.31107500
38.31999977	-1.48686200
38.35999977	-1.48686200
38.39999977	-1.48686200
38.43999977	-1.48686200
38.47999977	-1.48686200
38.51999977	-1.48686200
38.55999977	-1.48686200
38.59999977	-1.48686200
38.63999977	-1.48686200
38.67999976	-1.48686200
38.71999976	-1.66203800
38.75999976	-1.66203800
38.79999976	-1.66203800
38.83999976	-1.66203800
38.87999976	-1.66203800
38.91999976	-1.66203800
38.95999976	-1.66203800
38.99999976	-1.66203800
39.03999976	-1.83782500
39.07999976	-1.83782500
39.11999976	-1.83782500
39.15999976	-2.01361100
39.19999976	-1.83782500
39.23999976	-2.01361100
39.27999976	-2.01361100
39.31999976	-2.18878700
39.35999976	-2.01361100
39.39999976	-2.18878700
39.43999976	-2.18878700
39.47999976	-2.18878700
39.51999976	-2.18878700
39.55999976	-2.18878700
39.59999976	-2.18878700
39.63999976	-2.18878700
39.67999976	-2.36457400
39.71999976	-2.36457400
39.75999976	-2.36457400
39.79999976	-2.36457400
39.83999976	-2.53975000
39.87999976	-2.36457400
39.91999976	-2.36457400
39.95999976	-2.36457400
39.99999976	-2.53975000
40.03999976	-2.53975000
40.07999976	-2.53975000
40.11999976	-2.71553700
40.15999976	-2.53975000
40.19999976	-2.71553700
40.23999976	-2.71553700
40.27999976	-2.71553700
40.31999975	-2.71553700
40.35999975	-2.89132400
40.39999975	-2.71553700
40.43999975	-2.89132400
40.47999975	-2.89132400
40.51999975	-2.89132400
40.55999975	-2.89132400
40.59999975	-2.89132400
40.63999975	-2.89132400
40.67999975	-2.89132400
40.71999975	-2.89132400
40.75999975	-3.06650000
40.79999975	-3.06650000
40.83999975	-3.06650000
40.87999975	-3.06650000
40.91999975	-3.06650000
40.95999975	-3.06650000
40.99999975	-3.06650000
41.03999975	-3.24228600
41.07999975	-3.24228600
41.11999975	-3.06650000
41.15999975	-3.24228600
41.19999975	-3.24228600
41.23999975	-3.41746300
41.27999975	-3.24228600
41.31999975	-3.24228600
41.35999975	-3.41746300
41.39999975	-3.41746300
41.43999975	-3.41746300
41.47999975	-3.41746300
41.51999975	-3.59324900
41.55999975	-3.59324900
41.59999975	-3.59324900
41.63999975	-3.59324900
41.67999975	-3.59324900
41.71999975	-3.59324900
41.75999975	-3.59324900
41.79999975	-3.59324900
41.83999975	-3.59324900
41.87999975	-3.59324900
41.91999975	-3.59324900
41.95999974	-3.76903600
41.99999974	-3.59324900
42.03999974	-3.76903600
42.07999974	-3.76903600
42.11999974	-3.76903600
42.15999974	-3.76903600
42.19999974	-3.76903600
42.23999974	-3.94421200
42.27999974	-3.76903600
42.31999974	-3.94421200
42.35999974	-3.94421200
42.39999974	-3.94421200
42.43999974	-3.94421200
42.47999974	-3.94421200
42.51999974	-3.94421200
