Time	Channel B
(us)	(V)

23.03999986	-3.59324900
23.07999986	-3.59324900
23.11999986	-3.59324900
23.15999986	-3.59324900
23.19999986	-3.59324900
23.23999986	-3.59324900
23.27999986	-3.59324900
23.31999986	-3.59324900
23.35999986	-3.59324900
23.39999986	-3.59324900
23.43999986	-3.59324900
23.47999986	-3.59324900
23.51999986	-3.59324900
23.55999986	-3.59324900
23.59999986	-3.59324900
23.63999986	-3.59324900
23.67999986	-3.59324900
23.71999986	-3.59324900
23.75999986	-3.59324900
23.79999986	-3.59324900
23.83999986	-3.59324900
23.87999985	-3.59324900
23.91999985	-3.59324900
23.95999985	-3.59324900
23.99999985	-3.59324900
24.03999985	-3.59324900
24.07999985	-3.76903600
24.11999985	-3.59324900
24.15999985	-3.59324900
24.19999985	-3.59324900
24.23999985	-3.76903600
24.27999985	-3.76903600
24.31999985	-3.76903600
24.35999985	-3.94421200
24.39999985	-3.94421200
24.43999985	-3.94421200
24.47999985	-4.11999900
24.51999985	-4.29517500
24.55999985	-4.29517500
24.59999985	-4.29517500
24.63999985	-4.29517500
24.67999985	-4.47096200
24.71999985	-4.64674800
24.75999985	-4.64674800
24.79999985	-4.82192500
24.83999985	-4.82192500
24.87999985	-4.99771100
24.91999985	-4.99771100
24.95999985	-5.17288700
24.99999985	-5.34867400
25.03999985	-5.34867400
25.07999985	-5.52446100
25.11999985	-5.52446100
25.15999985	-5.52446100
25.19999985	-5.69963700
25.23999985	-5.69963700
25.27999985	-5.69963700
25.31999985	-5.87542300
25.35999985	-5.87542300
25.39999985	-5.87542300
25.43999985	-5.87542300
25.47999985	-6.05060000
25.51999984	-6.05060000
25.55999984	-6.05060000
25.59999984	-6.05060000
25.63999984	-5.87542300
25.67999984	-5.87542300
25.71999984	-5.87542300
25.75999984	-5.69963700
25.79999984	-5.69963700
25.83999984	-5.69963700
25.87999984	-5.52446100
25.91999984	-5.34867400
25.95999984	-5.17288700
25.99999984	-4.99771100
26.03999984	-4.82192500
26.07999984	-4.64674800
26.11999984	-4.47096200
26.15999984	-4.29517500
26.19999984	-3.94421200
26.23999984	-3.94421200
26.27999984	-3.59324900
26.31999984	-3.41746300
26.35999984	-3.24228600
26.39999984	-2.89132400
26.43999984	-2.71553700
26.47999984	-2.53975000
26.51999984	-2.18878700
26.55999984	-2.01361100
26.59999984	-1.83782500
26.63999984	-1.48686200
26.67999984	-1.31107500
26.71999984	-0.96011230
26.75999984	-0.78432570
26.79999984	-0.60914950
26.83999984	-0.43336280
26.87999984	-0.08239998
26.91999984	-0.08239998
26.95999984	0.09277627
26.99999984	0.44373910
27.03999984	0.61891540
27.07999984	0.79470200
27.11999984	0.96987830
27.15999983	1.14566500
27.19999983	1.32145100
27.23999983	1.49662800
27.27999983	1.67241400
27.31999983	1.67241400
27.35999983	1.84759100
27.39999983	2.02337700
27.43999983	2.02337700
27.47999983	2.02337700
27.51999983	2.19916400
27.55999983	2.19916400
27.59999983	2.37434000
27.63999983	2.37434000
27.67999983	2.37434000
27.71999983	2.37434000
27.75999983	2.55012700
27.79999983	2.55012700
27.83999983	2.55012700
27.87999983	2.55012700
27.91999983	2.37434000
27.95999983	2.37434000
27.99999983	2.37434000
28.03999983	2.37434000
28.07999983	2.19916400
28.11999983	2.19916400
28.15999983	2.19916400
28.19999983	2.02337700
28.23999983	2.02337700
28.27999983	2.02337700
28.31999983	1.84759100
28.35999983	1.84759100
28.39999983	1.67241400
28.43999983	1.67241400
28.47999983	1.49662800
28.51999983	1.49662800
28.55999983	1.32145100
28.59999983	1.32145100
28.63999983	1.14566500
28.67999983	1.14566500
28.71999983	0.96987830
28.75999983	0.96987830
28.79999982	0.79470200
28.83999982	0.79470200
28.87999982	0.61891540
28.91999982	0.61891540
28.95999982	0.44373910
28.99999982	0.26795250
29.03999982	0.26795250
29.07999982	0.09277627
29.11999982	0.09277627
29.15999982	-0.08239998
29.19999982	-0.08239998
29.23999982	-0.08239998
29.27999982	-0.25818660
29.31999982	-0.25818660
29.35999982	-0.25818660
29.39999982	-0.43336280
29.43999982	-0.43336280
29.47999982	-0.43336280
29.51999982	-0.60914950
29.55999982	-0.60914950
29.59999982	-0.78432570
29.63999982	-0.78432570
29.67999982	-0.78432570
29.71999982	-0.78432570
29.75999982	-0.78432570
29.79999982	-0.78432570
29.83999982	-0.78432570
29.87999982	-0.78432570
29.91999982	-0.96011230
29.95999982	-0.96011230
29.99999982	-0.78432570
30.03999982	-0.78432570
30.07999982	-0.78432570
30.11999982	-0.78432570
30.15999982	-0.78432570
30.19999982	-0.78432570
30.23999982	-0.78432570
30.27999982	-0.78432570
30.31999982	-0.78432570
30.35999982	-0.60914950
30.39999982	-0.60914950
30.43999982	-0.60914950
30.47999981	-0.60914950
30.51999981	-0.43336280
30.55999981	-0.43336280
30.59999981	-0.43336280
30.63999981	-0.43336280
30.67999981	-0.43336280
30.71999981	-0.25818660
30.75999981	-0.25818660
30.79999981	-0.08239998
30.83999981	-0.08239998
30.87999981	-0.08239998
30.91999981	-0.08239998
30.95999981	-0.08239998
30.99999981	0.09277627
31.03999981	0.26795250
31.07999981	0.26795250
31.11999981	0.26795250
31.15999981	0.26795250
31.19999981	0.44373910
31.23999981	0.26795250
31.27999981	0.44373910
31.31999981	0.61891540
31.35999981	0.61891540
31.39999981	0.61891540
31.43999981	0.61891540
31.47999981	0.79470200
31.51999981	0.79470200
31.55999981	0.61891540
31.59999981	0.79470200
31.63999981	0.79470200
31.67999981	0.79470200
31.71999981	0.79470200
31.75999981	0.79470200
31.79999981	0.79470200
31.83999981	0.96987830
31.87999981	0.96987830
31.91999981	0.96987830
31.95999981	0.79470200
31.99999981	0.96987830
32.03999981	0.79470200
32.07999981	0.96987830
32.11999980	0.79470200
32.15999980	0.79470200
32.19999980	0.79470200
32.23999980	0.79470200
32.27999980	0.79470200
32.31999980	0.79470200
32.35999980	0.79470200
32.39999980	0.61891540
32.43999980	0.79470200
32.47999980	0.79470200
32.51999980	0.61891540
32.55999980	0.61891540
32.59999980	0.61891540
32.63999980	0.61891540
32.67999980	0.61891540
32.71999980	0.44373910
32.75999980	0.44373910
32.79999980	0.44373910
32.83999980	0.44373910
32.87999980	0.44373910
32.91999980	0.26795250
32.95999980	0.26795250
32.99999980	0.26795250
33.03999980	0.26795250
33.07999980	0.26795250
33.11999980	0.26795250
33.15999980	0.26795250
33.19999980	0.09277627
33.23999980	0.09277627
33.27999980	0.09277627
33.31999980	0.09277627
33.35999980	0.09277627
33.39999980	0.09277627
33.43999980	-0.08239998
33.47999980	-0.08239998
33.51999980	-0.08239998
33.55999980	-0.08239998
33.59999980	-0.08239998
33.63999980	-0.08239998
33.67999980	-0.08239998
33.71999980	-0.08239998
33.75999979	-0.25818660
33.79999979	-0.08239998
33.83999979	-0.25818660
33.87999979	-0.08239998
33.91999979	-0.25818660
33.95999979	-0.25818660
33.99999979	-0.25818660
34.03999979	-0.25818660
34.07999979	-0.25818660
34.11999979	-0.25818660
34.15999979	-0.25818660
34.19999979	-0.25818660
34.23999979	-0.25818660
34.27999979	-0.08239998
34.31999979	-0.25818660
34.35999979	-0.25818660
34.39999979	-0.25818660
34.43999979	-0.25818660
34.47999979	-0.08239998
34.51999979	-0.08239998
34.55999979	-0.08239998
34.59999979	-0.08239998
34.63999979	-0.08239998
34.67999979	-0.08239998
34.71999979	-0.08239998
34.75999979	-0.08239998
34.79999979	-0.08239998
34.83999979	-0.08239998
34.87999979	-0.08239998
34.91999979	-0.08239998
34.95999979	-0.08239998
34.99999979	-0.08239998
35.03999979	0.09277627
35.07999979	-0.08239998
35.11999979	-0.08239998
35.15999979	0.09277627
35.19999979	0.09277627
35.23999979	0.09277627
35.27999979	0.09277627
35.31999979	0.09277627
35.35999979	0.09277627
35.39999978	0.09277627
35.43999978	0.09277627
35.47999978	0.26795250
35.51999978	0.09277627
35.55999978	0.26795250
35.59999978	0.26795250
35.63999978	0.26795250
35.67999978	0.26795250
35.71999978	0.26795250
35.75999978	0.26795250
35.79999978	0.26795250
35.83999978	0.26795250
35.87999978	0.26795250
35.91999978	0.26795250
35.95999978	0.26795250
35.99999978	0.26795250
36.03999978	0.26795250
36.07999978	0.26795250
36.11999978	0.26795250
36.15999978	0.26795250
36.19999978	0.26795250
36.23999978	0.26795250
36.27999978	0.26795250
36.31999978	0.26795250
36.35999978	0.26795250
36.39999978	0.26795250
36.43999978	0.26795250
36.47999978	0.26795250
36.51999978	0.26795250
36.55999978	0.26795250
36.59999978	0.26795250
36.63999978	0.26795250
36.67999978	0.26795250
36.71999978	0.26795250
36.75999978	0.26795250
36.79999978	0.26795250
36.83999978	0.09277627
36.87999978	0.26795250
36.91999978	0.26795250
36.95999978	0.09277627
36.99999978	0.09277627
37.03999977	0.09277627
37.07999977	0.09277627
37.11999977	0.09277627
37.15999977	0.09277627
37.19999977	0.09277627
37.23999977	0.09277627
37.27999977	-0.08239998
37.31999977	-0.08239998
37.35999977	0.09277627
37.39999977	0.09277627
37.43999977	-0.08239998
37.47999977	-0.08239998
37.51999977	-0.08239998
37.55999977	-0.08239998
37.59999977	-0.08239998
37.63999977	-0.08239998
37.67999977	-0.08239998
37.71999977	-0.08239998
37.75999977	-0.08239998
37.79999977	-0.08239998
37.83999977	-0.08239998
37.87999977	-0.08239998
37.91999977	-0.08239998
37.95999977	-0.08239998
37.99999977	-0.08239998
38.03999977	-0.08239998
38.07999977	-0.08239998
38.11999977	-0.08239998
38.15999977	-0.08239998
38.19999977	-0.08239998
38.23999977	-0.08239998
38.27999977	-0.25818660
38.31999977	-0.08239998
38.35999977	-0.08239998
38.39999977	-0.08239998
38.43999977	-0.08239998
38.47999977	-0.08239998
38.51999977	-0.08239998
38.55999977	-0.25818660
38.59999977	-0.08239998
38.63999977	-0.25818660
38.67999976	-0.25818660
38.71999976	-0.25818660
38.75999976	-0.08239998
38.79999976	-0.08239998
38.83999976	-0.08239998
38.87999976	-0.08239998
38.91999976	-0.08239998
38.95999976	-0.08239998
38.99999976	-0.08239998
39.03999976	-0.08239998
39.07999976	-0.08239998
39.11999976	-0.08239998
39.15999976	-0.08239998
39.19999976	-0.08239998
39.23999976	-0.08239998
39.27999976	-0.08239998
39.31999976	-0.08239998
